Time (ms),Voltage (V)
14789.0,-12.32
14799.0,-9.8
14810.0,14.54
14820.0,45.63
14829.0,59.31
14839.0,60.54
14850.0,64.43
14860.0,37.78
14869.0,-0.9
14879.0,-6.14
14889.0,1.44
14900.0,0.79
14909.0,8.35
14919.0,47.12
14929.0,77.26
14940.0,45.55
14949.0,8.83
14959.0,14.81
14969.0,29.99
14980.0,46.34
14990.0,64.79
14999.0,68.13
15009.0,52.21
15020.0,32.73
15030.0,22.09
15039.0,15.31
15049.0,20.83
15059.0,24.93
15070.0,1.39
15079.0,-13.62
15089.0,7.67
15099.0,38.76
15110.0,52.25
15119.0,30.69
15129.0,-4.79
15139.0,-4.15
15150.0,28.81
15160.0,32.4
15169.0,-4.02
15179.0,-2.25
15190.0,43.26
15200.0,42.28
15209.0,1.7
15219.0,-7.1
15229.0,16.9
15240.0,46.27
15249.0,61.63
15259.0,46.82
15269.0,9.54
15280.0,-15.31
15290.0,-7.87
15299.0,5.48
15309.0,4.4
15320.0,-6.88
15330.0,-18.34
15339.0,-2.77
15349.0,20.49
15360.0,9.07
15370.0,-6.41
15379.0,5.52
15389.0,29.36
15399.0,43.21
15410.0,19.19
15419.0,-40.21
15429.0,-64.28
15439.0,-9.57
15450.0,46.47
15460.0,34.42
15469.0,-0.8
15479.0,-17.95
15490.0,-27.27
15500.0,-34.94
15509.0,-24.6
15519.0,34.27
15529.0,114.51
15540.0,141.17
15549.0,95.49
15559.0,-3.73
15569.0,-112.01
15580.0,-132.82
15589.0,-47.69
15599.0,23.73
15609.0,1.87
15620.0,-48.98
15630.0,-57.1
15639.0,-44.74
15649.0,-34.55
15660.0,-11.42
15670.0,9.76
15679.0,6.61
15689.0,-24.99
15699.0,-85.82
15710.0,-154.36
15719.0,-198.14
15729.0,-229.68
15739.0,-291.65
15750.0,-361.85
15759.0,-375.2
15769.0,-333.7
15779.0,-287.74
15790.0,-253.5
15800.0,-213.68
15809.0,-157.37
15819.0,-94.8
15830.0,-41.91
15840.0,11.28
15849.0,70.6
15859.0,98.82
15869.0,94.19
15880.0,110.9
15889.0,150.15
15899.0,156.09
15909.0,130.08
15920.0,131.59
15930.0,165.09
15939.0,180.65
15949.0,167.97
15960.0,151.63
15970.0,132.99
15979.0,111.52
15989.0,110.49
16000.0,123.34
16010.0,119.81
16019.0,110.75
16029.0,112.94
16039.0,103.93
16050.0,75.47
16059.0,59.85
16069.0,79.67
16079.0,113.22
16090.0,122.31
16100.0,99.08
16109.0,69.19
16119.0,58.72
16130.0,60.38
16140.0,48.67
16149.0,25.97
16159.0,14.59
16169.0,12.74
16180.0,-4.97
16189.0,-28.4
16199.0,-27.55
16209.0,-16.26
16220.0,-8.48
16229.0,3.78
16239.0,21.02
16249.0,35.79
16260.0,6.32
16270.0,-74.75
16279.0,-94.93
16289.0,-0.93
16300.0,79.5
16310.0,54.03
16319.0,-6.49
16329.0,-26.14
16339.0,-26.02
16350.0,-25.35
16359.0,-6.82
16369.0,-0.61
16379.0,-25.36
16390.0,-33.8
16399.0,-24.25
16409.0,-29.85
16419.0,-38.34
16430.0,-35.01
16440.0,-29.39
16449.0,-33.07
16459.0,-42.43
16470.0,-35.63
16480.0,-18.69
16489.0,-22.46
16499.0,-28.18
16509.0,-6.88
16520.0,6.86
16529.0,-5.77
16539.0,-12.17
16549.0,-12.96
16560.0,-37.79
16570.0,-75.36
16579.0,-90.93
16589.0,-80.49
16600.0,-63.11
16610.0,-58.51
16619.0,-67.07
16629.0,-67.84
16640.0,-53.37
16650.0,-27.4
16659.0,-0.1
16669.0,7.31
16679.0,0.53
16690.0,-7.66
16699.0,-20.64
16709.0,-24.8
16719.0,-19.26
16730.0,-20.4
16740.0,-20.87
16749.0,-18.13
16759.0,-25.75
16770.0,-39.38
16780.0,-37.82
16789.0,-10.59
16799.0,27.25
16809.0,61.41
16820.0,98.48
16829.0,133.24
16839.0,145.31
16849.0,147.62
16860.0,166.51
16869.0,174.97
16879.0,151.31
16889.0,141.87
16900.0,157.62
16910.0,140.36
16919.0,85.29
16929.0,29.42
16940.0,-46.95
16950.0,-144.96
16959.0,-187.39
16969.0,-154.92
16979.0,-146.6
16990.0,-196.94
16999.0,-214.37
17009.0,-179.19
17019.0,-154.19
17030.0,-141.07
17039.0,-116.78
17049.0,-94.1
17059.0,-87.42
17070.0,-93.29
17080.0,-89.29
17089.0,-50.66
17099.0,-7.69
17110.0,-22.21
17120.0,-71.02
17129.0,-71.41
17139.0,-30.03
17149.0,-11.59
17160.0,-13.22
17169.0,-11.53
17179.0,-7.41
17189.0,14.57
17200.0,55.54
17210.0,89.41
17219.0,88.8
17229.0,31.74
17240.0,-34.12
17250.0,-20.25
17259.0,53.88
17269.0,101.53
17280.0,101.1
17290.0,80.41
17299.0,68.28
17309.0,69.53
17319.0,53.77
17330.0,9.62
17339.0,-36.38
17349.0,-70.41
17359.0,-76.95
17370.0,-41.1
17380.0,-2.5
17389.0,3.87
17399.0,8.96
17410.0,37.64
17420.0,64.15
17429.0,61.3
17439.0,49.34
17449.0,57.97
17460.0,59.64
17469.0,26.34
17479.0,2.05
17489.0,27.78
17500.0,63.43
17509.0,56.77
17519.0,19.72
17529.0,-17.63
17540.0,-58.47
17550.0,-96.26
17559.0,-86.44
17569.0,-25.34
17580.0,21.31
17590.0,24.96
17599.0,39.39
17609.0,86.63
17619.0,99.42
17630.0,60.21
17639.0,45.81
17649.0,65.58
17659.0,67.17
17670.0,69.87
17679.0,103.69
17689.0,132.02
17699.0,116.3
17710.0,80.7
17720.0,64.29
17729.0,51.91
17739.0,35.62
17750.0,38.21
17760.0,52.62
17769.0,50.6
17779.0,20.45
17789.0,7.79
17800.0,46.09
17809.0,59.42
17819.0,7.83
17829.0,-24.85
17840.0,6.17
17850.0,35.24
17859.0,9.78
17869.0,-21.22
17880.0,-10.83
17890.0,-3.67
17899.0,-20.17
17909.0,-15.47
17920.0,8.27
17930.0,10.46
17939.0,2.37
17949.0,16.44
17959.0,18.98
17970.0,-22.03
17979.0,-50.96
17989.0,-41.89
17999.0,-28.7
18010.0,-6.72
18020.0,14.58
18029.0,-18.72
18039.0,-84.3
18050.0,-73.79
18060.0,-1.78
18069.0,-17.29
18079.0,-113.92
18089.0,-149.17
18100.0,-76.1
18109.0,43.32
18119.0,100.88
18129.0,62.87
18140.0,0.2
18149.0,-46.23
18159.0,-59.19
18169.0,-37.47
18180.0,-29.69
18190.0,-61.09
18199.0,-118.24
18209.0,-142.49
18220.0,-85.66
18230.0,-21.88
18239.0,-15.0
18249.0,-17.76
18259.0,-8.35
18270.0,-29.28
18279.0,-76.32
18289.0,-81.85
18299.0,-36.29
18310.0,10.5
18319.0,40.87
18329.0,37.08
18339.0,-9.47
18350.0,-45.95
18360.0,-32.27
18369.0,-1.2
18379.0,2.15
18390.0,-7.74
18400.0,-2.44
18409.0,-23.08
18419.0,-81.55
18429.0,-95.14
18440.0,-31.52
18449.0,29.63
18459.0,22.36
18469.0,-2.97
18480.0,16.54
18490.0,35.01
18499.0,24.67
18509.0,19.17
18520.0,0.49
18530.0,-47.71
18539.0,-66.95
18549.0,-14.88
18560.0,42.17
18570.0,33.25
18579.0,9.48
18589.0,26.15
18599.0,45.19
18610.0,23.16
18619.0,-26.57
18629.0,-38.86
18639.0,-2.36
18650.0,6.24
18660.0,-28.68
18669.0,-51.7
18679.0,-40.73
18690.0,-24.78
18700.0,-21.71
18709.0,0.33
18719.0,26.57
18729.0,5.27
18740.0,-23.35
18749.0,9.53
18759.0,68.65
18769.0,60.98
18780.0,-2.64
18789.0,-34.47
18799.0,-43.89
18809.0,-59.38
18820.0,-38.85
18830.0,12.24
18839.0,49.18
18849.0,51.0
18860.0,30.63
18870.0,25.78
18879.0,38.97
18889.0,56.31
18899.0,71.55
18910.0,84.48
18919.0,91.0
18929.0,44.06
18939.0,-27.87
18950.0,-19.34
18959.0,33.82
18969.0,27.27
18979.0,-22.66
18990.0,-44.8
19000.0,-16.09
19009.0,45.51
19019.0,110.93
19030.0,141.5
19040.0,127.63
19049.0,89.99
19059.0,35.22
19069.0,-12.36
19080.0,-54.12
19089.0,-98.79
19099.0,-76.75
19109.0,9.11
19120.0,46.33
19130.0,9.39
19139.0,-13.16
19149.0,28.38
19160.0,53.29
19170.0,10.84
19179.0,-22.01
19189.0,-8.76
19200.0,13.86
19210.0,17.19
19219.0,16.55
19229.0,48.84
19239.0,64.73
19250.0,17.37
19259.0,-27.31
19269.0,-16.77
19279.0,35.89
19290.0,67.24
19300.0,27.48
19309.0,-21.76
19319.0,-27.76
19330.0,-18.35
19340.0,-10.97
19349.0,-11.96
19359.0,-17.65
19369.0,-17.97
19380.0,-27.66
19389.0,-53.41
19399.0,-54.81
19409.0,5.8
19420.0,53.83
19429.0,22.98
19439.0,5.75
19449.0,53.76
19460.0,98.42
19470.0,115.89
19479.0,121.24
19489.0,123.18
19500.0,131.32
19510.0,128.48
19519.0,103.94
19529.0,86.79
19539.0,90.88
19550.0,61.28
19559.0,-45.67
19569.0,-155.89
19579.0,-196.42
19590.0,-191.62
19599.0,-165.48
19609.0,-136.16
19619.0,-138.38
19630.0,-166.47
19640.0,-167.73
19649.0,-135.4
19659.0,-123.3
19670.0,-111.95
19680.0,-76.62
19689.0,-82.68
19699.0,-123.38
19709.0,-125.96
19720.0,-92.59
19729.0,-62.2
19739.0,-64.07
19749.0,-86.81
19760.0,-74.51
19770.0,-16.36
19779.0,21.22
19789.0,10.02
19800.0,10.74
19810.0,14.45
19819.0,-30.2
19829.0,-56.65
19840.0,-30.65
19850.0,-13.4
19859.0,-2.84
19869.0,26.49
19879.0,42.69
19890.0,19.32
19899.0,-1.93
19909.0,23.6
19919.0,68.74
19930.0,79.72
19940.0,16.79
19949.0,-62.12
19959.0,-19.59
19970.0,84.26
19980.0,78.13
19989.0,32.51
19999.0,83.3
20009.0,164.39
20020.0,179.89
20029.0,150.07
20039.0,112.96
20049.0,75.58
20060.0,47.83
20069.0,14.2
20079.0,-30.46
20089.0,-37.0
20100.0,-11.41
20110.0,-10.59
20119.0,-24.7
20129.0,-18.34
20140.0,7.35
20150.0,27.72
20159.0,22.72
20169.0,24.03
20179.0,53.44
20190.0,69.16
20199.0,42.29
20209.0,-8.31
20219.0,-33.49
20230.0,-8.84
20240.0,14.69
20249.0,-17.93
20259.0,-78.24
20270.0,-80.85
20280.0,-21.29
20289.0,14.25
20299.0,19.71
20310.0,45.91
20320.0,83.98
20329.0,88.51
20339.0,39.12
20349.0,-8.75
20360.0,-4.21
20369.0,17.86
20379.0,11.31
20389.0,-14.68
20400.0,-6.35
20410.0,21.8
20419.0,16.14
20429.0,21.88
20440.0,36.12
20450.0,-5.01
20459.0,-51.28
20469.0,-65.29
20480.0,-93.54
20490.0,-142.88
20499.0,-176.56
20509.0,-167.33
20519.0,-126.74
20530.0,-89.44
20539.0,-69.91
20549.0,-51.4
20559.0,-13.4
20570.0,24.43
20580.0,27.5
20589.0,6.38
20599.0,1.27
20610.0,31.02
20620.0,61.3
20629.0,58.33
20639.0,49.27
20649.0,45.02
20660.0,36.42
20669.0,56.17
20679.0,100.53
20689.0,115.44
20700.0,90.69
20709.0,70.46
20719.0,68.73
20729.0,53.86
20740.0,41.28
20750.0,52.35
20759.0,52.53
20769.0,42.19
20780.0,55.5
20790.0,94.25
20799.0,111.64
20809.0,69.23
20819.0,39.65
20830.0,84.83
20839.0,129.6
20849.0,89.62
20859.0,-8.29
20870.0,-39.53
20879.0,32.83
20889.0,77.45
20899.0,44.61
20910.0,21.85
20920.0,27.21
20929.0,14.78
20939.0,-4.78
20950.0,8.77
20960.0,22.53
20969.0,0.86
20979.0,-2.6
20989.0,20.51
21000.0,21.35
21009.0,4.46
21019.0,-21.33
21029.0,-52.55
21040.0,-56.41
21050.0,-29.42
21059.0,-23.62
21069.0,-56.53
21080.0,-68.54
21090.0,-53.89
21099.0,-59.16
21109.0,-55.03
21120.0,-28.83
21130.0,-28.92
21139.0,-51.86
21149.0,-61.33
21159.0,-51.6
21170.0,-44.38
21179.0,-58.17
21189.0,-88.03
21199.0,-104.33
21210.0,-79.52
21220.0,-40.62
21229.0,-28.76
21239.0,-35.22
21250.0,-41.94
21260.0,-38.02
21269.0,-11.38
21279.0,6.39
21289.0,-20.02
21300.0,-47.92
21309.0,-32.4
21319.0,-18.32
21329.0,-43.59
21340.0,-61.77
21349.0,-47.9
21359.0,-34.98
21369.0,-33.69
21380.0,-38.78
21390.0,-50.22
21399.0,-51.11
21409.0,-30.67
21420.0,-13.2
21430.0,-22.94
21439.0,-41.56
21449.0,-50.16
21459.0,-50.76
21470.0,-30.04
21479.0,-6.79
21489.0,-25.98
21499.0,-58.68
21510.0,-49.2
21519.0,-7.21
21529.0,24.53
21539.0,26.5
21550.0,23.31
21560.0,33.49
21569.0,33.27
21579.0,22.37
21590.0,25.2
21600.0,39.8
21609.0,41.4
21619.0,10.03
21629.0,-32.12
21640.0,-39.71
21649.0,-14.11
21659.0,-8.31
21669.0,-41.48
21680.0,-60.04
21690.0,-30.94
21699.0,11.1
21709.0,36.62
21720.0,51.63
21730.0,42.55
21739.0,-21.99
21749.0,-85.42
21760.0,-49.54
21770.0,40.67
21779.0,78.48
21789.0,66.28
21799.0,38.55
21810.0,-1.53
21819.0,-8.01
21829.0,71.5
21839.0,172.78
21850.0,190.47
21860.0,152.3
21869.0,162.17
21879.0,209.7
21890.0,206.84
21900.0,163.57
21909.0,139.94
21919.0,124.42
21929.0,97.22
21940.0,66.37
21949.0,11.7
21959.0,-70.61
21969.0,-126.16
21980.0,-130.94
21989.0,-136.72
21999.0,-169.27
22009.0,-182.71
22020.0,-163.11
22030.0,-144.57
22039.0,-143.2
22049.0,-155.87
22060.0,-166.69
22070.0,-159.79
22079.0,-136.08
22089.0,-101.66
22099.0,-73.38
22110.0,-65.33
22119.0,-69.51
22129.0,-75.01
22139.0,-62.55
22150.0,-27.67
22159.0,-1.75
22169.0,9.88
22179.0,13.53
22190.0,4.74
22200.0,7.34
22209.0,23.06
22219.0,24.79
22230.0,20.74
22240.0,29.69
22249.0,49.11
22259.0,52.49
22269.0,25.29
22280.0,21.47
22289.0,62.46
22299.0,77.36
22309.0,53.01
22320.0,35.5
22330.0,16.22
22339.0,-4.6
22349.0,10.89
22360.0,39.83
22370.0,40.68
22379.0,40.77
22389.0,58.89
22400.0,60.82
22410.0,38.46
22419.0,32.18
22429.0,61.29
22439.0,79.68
22450.0,60.5
22459.0,48.45
22469.0,54.25
22479.0,42.25
22490.0,22.85
22500.0,22.51
22509.0,36.73
22519.0,54.46
22530.0,73.57
22540.0,92.38
22549.0,91.04
22559.0,37.77
22569.0,-44.3
22580.0,-46.13
22589.0,64.46
22599.0,132.84
22609.0,66.69
22620.0,-4.01
22629.0,30.99
22639.0,96.28
22649.0,86.17
22660.0,29.94
22670.0,5.67
22679.0,6.56
22689.0,3.36
22700.0,12.34
22710.0,34.15
22719.0,29.26
22729.0,-11.77
22739.0,-38.31
22750.0,-11.94
22759.0,41.08
22769.0,59.96
22779.0,21.63
22790.0,-12.9
22799.0,9.99
22809.0,44.07
22819.0,24.58
22830.0,-21.41
22840.0,-19.73
22849.0,11.08
22859.0,-3.0
22870.0,-52.72
22880.0,-93.9
22889.0,-112.01
22899.0,-91.02
22909.0,-50.55
22920.0,-42.95
22929.0,-72.04
22939.0,-89.61
22949.0,-68.48
22960.0,-40.17
22970.0,-34.43
22979.0,-40.69
22989.0,-45.43
23000.0,-53.1
23010.0,-67.54
23019.0,-66.76
23029.0,-39.27
23040.0,-19.92
23050.0,-34.79
23059.0,-54.05
23069.0,-40.87
23079.0,-11.93
23090.0,-5.49
23099.0,-22.1
23109.0,-43.27
23119.0,-52.14
23130.0,-34.22
23140.0,0.06
23149.0,24.54
23159.0,19.54
23170.0,-24.5
23180.0,-87.18
23189.0,-123.44
23199.0,-110.72
23209.0,-72.94
23220.0,-50.92
23229.0,-52.26
23239.0,-66.53
23249.0,-70.18
23260.0,-39.04
23269.0,-1.6
23279.0,57.2
23289.0,176.85
23300.0,233.33
23310.0,122.92
23319.0,-23.2
23329.0,-68.07
23340.0,-73.61
23350.0,-136.22
23359.0,-193.2
23369.0,-151.32
23379.0,-77.24
23390.0,-62.86
23399.0,-50.16
23409.0,27.0
23419.0,99.33
23430.0,103.37
23439.0,71.16
23449.0,39.41
23459.0,41.54
23470.0,101.9
23480.0,167.86
23489.0,166.88
23499.0,109.88
23510.0,76.79
23520.0,99.04
23529.0,117.57
23539.0,98.44
23549.0,78.14
23560.0,82.23
23569.0,89.02
23579.0,84.01
23589.0,84.54
23600.0,80.43
23610.0,46.96
23619.0,2.23
23629.0,-28.99
23640.0,-41.38
23650.0,-33.39
23659.0,-7.14
23669.0,26.47
23680.0,39.6
23690.0,23.31
23699.0,11.33
23709.0,17.95
23719.0,14.77
23730.0,11.82
23739.0,36.85
23749.0,34.29
23759.0,-26.47
23770.0,-66.35
23780.0,-52.35
23789.0,-22.01
23799.0,4.44
23810.0,16.44
23820.0,26.92
23829.0,28.51
23839.0,-8.29
23849.0,-29.88
23860.0,3.71
23869.0,25.24
23879.0,-3.66
23889.0,-33.1
23900.0,-29.43
23909.0,-31.54
23919.0,-43.21
23929.0,-19.11
23940.0,-5.21
23950.0,-40.61
23959.0,-41.25
23969.0,8.63
23980.0,28.35
23990.0,11.25
23999.0,-1.59
24009.0,-14.44
24019.0,-47.9
24030.0,-69.72
24039.0,-47.38
24049.0,-23.36
24059.0,-26.81
24070.0,-31.86
24079.0,-24.8
24089.0,-14.69
24099.0,-17.11
24110.0,-31.27
24120.0,-33.88
24129.0,-10.64
24139.0,5.85
24150.0,-29.42
24160.0,-64.38
24169.0,-36.03
24179.0,2.3
24189.0,-1.11
24200.0,-23.14
24209.0,-22.13
24219.0,-11.84
24229.0,-35.97
24240.0,-47.73
24250.0,-10.02
24259.0,17.43
24269.0,6.04
24280.0,-38.83
24290.0,-94.19
24299.0,-90.6
24309.0,-25.7
24320.0,22.19
24330.0,23.41
24339.0,-7.95
24349.0,-74.92
24359.0,-118.87
24370.0,-41.23
24379.0,73.07
24389.0,64.59
24399.0,-6.69
24410.0,-24.68
24420.0,-8.04
24429.0,5.95
24439.0,9.62
24450.0,15.32
24460.0,28.69
24469.0,15.04
24479.0,-21.09
24489.0,-32.11
24500.0,-2.36
24509.0,31.42
24519.0,21.45
24529.0,-17.84
24540.0,-31.31
24549.0,4.2
24559.0,58.07
24569.0,76.85
24580.0,75.14
24590.0,105.72
24599.0,140.97
24609.0,139.79
24620.0,130.22
24630.0,136.52
24639.0,126.21
24649.0,76.74
24659.0,12.28
24670.0,-56.57
24679.0,-105.11
24689.0,-101.11
24699.0,-76.18
24710.0,-64.72
24719.0,-74.1
24729.0,-94.18
24739.0,-106.67
24750.0,-106.22
24760.0,-66.19
24769.0,-12.46
24779.0,-23.91
24790.0,-74.2
24800.0,-104.21
24809.0,-107.03
24819.0,-66.58
24829.0,-7.19
24840.0,9.86
24849.0,-23.1
24859.0,-44.19
24869.0,-5.91
24880.0,45.87
24890.0,69.07
24899.0,79.26
24909.0,75.46
24920.0,42.96
24930.0,-15.37
24939.0,-43.04
24949.0,-8.31
24960.0,23.83
24970.0,39.53
24979.0,67.44
24989.0,95.31
24999.0,123.7
25010.0,136.65
25019.0,113.24
25029.0,60.98
25039.0,14.03
25050.0,2.34
25060.0,-17.68
25069.0,-40.5
25079.0,-4.51
25090.0,38.69
25100.0,37.12
25109.0,19.82
25119.0,7.05
25129.0,-0.34
25140.0,-10.36
25149.0,15.89
25159.0,88.22
25169.0,90.77
25180.0,-25.48
25189.0,-127.0
25199.0,-84.56
25209.0,38.67
25220.0,84.58
25230.0,48.96
25239.0,22.08
25249.0,19.69
25260.0,30.13
25270.0,46.6
25279.0,59.42
25289.0,48.81
25299.0,3.18
25310.0,-35.14
25319.0,-49.98
25329.0,-54.21
25339.0,-42.31
25350.0,-37.08
25359.0,-42.47
25369.0,-30.38
25379.0,5.43
25390.0,37.07
25400.0,26.05
25409.0,13.26
25419.0,39.96
25430.0,44.53
25440.0,9.4
25449.0,-14.88
25459.0,-15.73
25469.0,-9.84
25480.0,-16.96
25489.0,-35.05
25499.0,-50.87
25509.0,-59.49
25520.0,-61.27
25530.0,-61.24
25539.0,-34.97
25549.0,18.61
25560.0,35.99
25570.0,-9.73
25579.0,-88.31
25589.0,-164.23
25600.0,-206.54
25610.0,-196.38
25619.0,-145.21
25629.0,-102.9
25639.0,-88.76
25650.0,-67.0
25659.0,-21.94
25669.0,21.93
25679.0,28.38
25690.0,11.25
25700.0,15.96
25709.0,20.19
25719.0,8.69
25730.0,19.72
25740.0,50.12
25749.0,86.38
25759.0,125.84
25769.0,146.13
25780.0,140.22
25789.0,110.1
25799.0,78.69
25809.0,88.24
25820.0,117.84
25829.0,112.05
25839.0,70.36
25849.0,47.98
25860.0,69.64
25870.0,90.01
25879.0,88.57
25889.0,80.77
25900.0,64.11
25910.0,37.78
25919.0,10.89
25929.0,12.41
25939.0,50.73
25950.0,71.69
25959.0,40.64
25969.0,-10.79
25979.0,-28.81
25990.0,-6.26
25999.0,19.16
26009.0,37.66
26019.0,43.6
26030.0,34.78
26040.0,28.02
26049.0,-21.9
26059.0,-116.61
26070.0,-135.4
26080.0,-46.83
26089.0,36.4
26099.0,16.68
26109.0,-66.8
26120.0,-86.63
26129.0,-29.61
26139.0,23.4
26149.0,30.46
26160.0,-12.96
26170.0,-61.3
26179.0,-77.16
26189.0,-79.42
26200.0,-80.2
26210.0,-75.6
26219.0,-51.92
26229.0,-26.29
26240.0,-44.93
26250.0,-76.93
26259.0,-71.01
26269.0,-44.47
26279.0,-24.42
26290.0,-8.66
26299.0,14.48
26309.0,16.91
26319.0,-9.39
26330.0,-11.53
26340.0,-0.48
26349.0,-15.1
26359.0,-49.49
26370.0,-94.13
26380.0,-104.02
26389.0,-69.77
26399.0,-49.38
26409.0,-42.05
26420.0,-16.89
26429.0,13.3
26439.0,15.31
26449.0,-4.0
26460.0,-1.98
26469.0,8.66
26479.0,-5.32
26489.0,-22.01
26500.0,-12.27
26510.0,10.42
26519.0,14.2
26529.0,1.27
26540.0,-10.3
26550.0,-16.45
26559.0,-8.36
26569.0,3.04
26579.0,4.45
26590.0,12.06
26599.0,17.97
26609.0,11.9
26619.0,5.93
26630.0,4.91
26639.0,24.14
26649.0,54.2
26659.0,49.06
26670.0,2.45
26680.0,-34.68
26689.0,-21.27
26699.0,4.7
26710.0,-1.74
26720.0,-9.87
26729.0,-8.16
26739.0,-18.94
26749.0,-25.2
26760.0,-9.05
26769.0,22.34
26779.0,42.0
26789.0,34.69
26800.0,31.99
26810.0,47.05
26819.0,54.35
26829.0,39.57
26840.0,11.5
26850.0,0.74
26859.0,23.49
26869.0,39.13
26880.0,9.61
26890.0,-15.75
26899.0,18.52
26909.0,54.05
26919.0,36.92
26930.0,30.86
26939.0,70.01
26949.0,66.25
26959.0,-38.42
26970.0,-128.62
26980.0,-60.29
26989.0,114.74
26999.0,242.46
27010.0,276.16
27020.0,272.9
27029.0,262.38
27039.0,213.17
27049.0,143.98
27060.0,117.42
27069.0,116.7
27079.0,92.61
27089.0,54.56
27100.0,19.99
27109.0,-36.91
27119.0,-130.53
27129.0,-208.25
27140.0,-232.44
27150.0,-234.2
27159.0,-222.8
27169.0,-189.68
27180.0,-172.99
27190.0,-183.42
27199.0,-180.18
27209.0,-156.97
27219.0,-139.2
27230.0,-129.73
27239.0,-112.98
27249.0,-85.99
27259.0,-76.11
27270.0,-105.24
27279.0,-130.36
27289.0,-105.98
27299.0,-66.63
27310.0,-22.72
27320.0,62.95
27329.0,159.07
27339.0,204.12
27350.0,189.15
27360.0,145.94
27369.0,102.63
27379.0,55.45
27389.0,6.62
27400.0,-28.82
27409.0,-46.88
27419.0,-46.73
27429.0,-50.54
27440.0,-75.68
27450.0,-94.16
27459.0,-86.6
27469.0,-69.16
27480.0,-67.06
27490.0,-77.6
27499.0,-72.86
27509.0,-65.43
27520.0,-72.39
27530.0,-60.95
27539.0,-32.66
27549.0,-27.4
27559.0,-40.25
27570.0,-45.79
27579.0,-33.96
27589.0,-15.62
27599.0,-20.82
27610.0,-32.16
27620.0,1.75
27629.0,51.67
27639.0,47.07
27650.0,9.15
27660.0,6.06
27669.0,24.31
27679.0,9.21
27689.0,-11.7
27700.0,20.53
27709.0,71.73
27719.0,75.8
27729.0,49.29
27740.0,41.05
27749.0,59.46
27759.0,73.2
27769.0,56.85
27780.0,58.04
27790.0,91.27
27799.0,55.2
27809.0,-36.8
27820.0,-26.0
27830.0,81.01
27839.0,130.4
27849.0,96.12
27859.0,65.32
27870.0,69.62
27879.0,78.12
27889.0,72.46
27899.0,55.13
27910.0,38.21
27919.0,38.24
27929.0,50.54
27939.0,50.47
27950.0,23.95
27960.0,1.88
27969.0,29.7
27979.0,76.99
27990.0,78.14
28000.0,48.11
28009.0,39.17
28019.0,40.78
28029.0,30.52
28040.0,44.09
28049.0,80.84
28059.0,73.21
28069.0,33.25
28080.0,23.95
28090.0,20.14
28099.0,-9.02
28109.0,-26.74
28120.0,-14.31
28130.0,3.83
28139.0,5.5
28149.0,-16.11
28160.0,-41.03
28170.0,-26.61
28179.0,23.25
28189.0,43.14
28199.0,10.47
28210.0,-25.44
28219.0,-27.39
28229.0,-15.13
28239.0,-9.76
28250.0,1.81
28260.0,13.3
28269.0,4.73
28279.0,-12.31
28290.0,-20.8
28300.0,-18.37
28309.0,-14.92
28319.0,-31.15
28329.0,-76.66
28340.0,-128.27
28349.0,-145.26
28359.0,-127.26
28369.0,-98.84
28380.0,-40.59
28389.0,26.77
28399.0,15.88
28409.0,-39.86
28420.0,-36.0
28430.0,-9.42
28439.0,-28.14
28449.0,-46.58
28460.0,-39.8
28470.0,-38.01
28479.0,-23.96
28489.0,3.85
28499.0,5.5
28510.0,-2.41
28519.0,13.48
28529.0,36.41
28539.0,47.76
28550.0,45.28
28559.0,33.26
28569.0,28.58
28579.0,43.84
28590.0,80.69
28600.0,115.7
28609.0,89.4
28619.0,4.86
28630.0,-23.8
28640.0,44.47
28649.0,89.75
28659.0,47.04
28669.0,4.16
28680.0,13.56
28689.0,23.55
28699.0,6.98
28709.0,-2.68
28720.0,1.17
28730.0,-19.99
28739.0,-51.35
28749.0,-32.64
28760.0,14.72
28770.0,14.82
28779.0,-29.89
28789.0,-53.86
28800.0,-42.88
28810.0,-26.91
28819.0,-5.97
28829.0,21.39
28839.0,21.78
28850.0,-12.68
28859.0,-39.32
28869.0,-35.14
28879.0,-19.68
28890.0,-18.81
28900.0,-42.22
28909.0,-66.28
28919.0,-71.52
28930.0,-80.09
28940.0,-96.82
28949.0,-88.87
28959.0,-59.64
28969.0,-37.94
28980.0,-17.01
28989.0,1.82
28999.0,-4.06
29009.0,-23.1
29020.0,-39.26
29029.0,-53.64
29039.0,-46.14
29049.0,-16.45
29060.0,-4.67
29070.0,-11.3
29079.0,-0.75
29089.0,17.33
29100.0,4.2
29110.0,-26.66
29119.0,-26.78
29129.0,-3.22
29139.0,-4.66
29150.0,-28.8
29159.0,-33.02
29169.0,-13.75
29179.0,-3.57
29190.0,-2.38
29199.0,23.64
29209.0,54.46
29219.0,25.45
29230.0,-39.53
29240.0,-42.88
29249.0,3.04
29259.0,-9.73
29270.0,-59.23
29280.0,-39.53
29289.0,14.13
29299.0,23.61
29309.0,10.02
29320.0,-2.36
29329.0,-11.99
29339.0,1.52
29349.0,32.35
29360.0,41.6
29370.0,19.98
29379.0,-6.54
29389.0,-19.13
29400.0,-16.03
29410.0,-6.68
29419.0,1.04
29429.0,21.28
29440.0,48.77
29450.0,59.71
29459.0,82.95
29469.0,120.15
29479.0,95.16
29490.0,-6.23
29499.0,-86.85
