Time (ms),Voltage (V)
39172.0,631.07
39185.0,490.8
39198.0,318.94
39212.0,249.14
39225.0,211.65
39238.0,175.08
39251.0,204.91
39265.0,278.1
39278.0,214.9
39291.0,30.21
39305.0,-17.27
39318.0,60.22
39331.0,34.97
39345.0,-40.09
39358.0,-17.05
39371.0,30.14
39385.0,17.94
39398.0,-38.7
39411.0,-136.17
39426.0,-241.34
39439.0,-276.15
39452.0,-223.19
39465.0,-146.59
39479.0,-110.77
39492.0,-112.8
39505.0,-95.37
39519.0,-57.23
39532.0,-57.74
39545.0,-80.2
39559.0,-80.11
39572.0,-79.11
39585.0,-95.0
39599.0,-133.23
39612.0,-170.9
39625.0,-158.06
39639.0,-107.33
39652.0,-64.35
39665.0,-61.73
39678.0,-93.24
39692.0,-90.62
39705.0,-51.32
39718.0,-50.55
39732.0,-75.44
39745.0,-66.99
39758.0,-34.77
39772.0,-20.39
39785.0,-35.95
39798.0,-45.47
39812.0,-30.24
39825.0,-22.39
39838.0,-35.87
39852.0,-55.0
39865.0,-64.45
39878.0,-57.96
39891.0,-41.35
39905.0,-30.74
39918.0,-21.47
39931.0,12.28
39945.0,16.47
39958.0,-75.19
39971.0,-153.68
39985.0,-129.44
39998.0,-127.55
40011.0,-194.7
40025.0,-191.88
40038.0,-85.87
40051.0,20.48
40065.0,63.46
40079.0,44.46
40092.0,-1.04
40105.0,-21.52
40119.0,1.07
40132.0,38.22
40145.0,70.16
40159.0,83.0
40172.0,51.89
40185.0,12.25
40199.0,8.48
40212.0,4.97
40225.0,-6.78
40239.0,19.71
40252.0,70.57
40265.0,82.32
40279.0,52.12
40292.0,43.89
40305.0,56.04
40318.0,31.23
40332.0,-3.22
40345.0,-13.23
40358.0,-25.35
40372.0,-21.62
40385.0,-2.18
40398.0,-14.52
40412.0,-20.49
40425.0,15.07
40438.0,28.98
40452.0,10.73
40465.0,13.36
40478.0,29.02
40492.0,42.46
40505.0,69.16
40518.0,76.29
40531.0,29.32
40545.0,-28.32
40558.0,-39.08
40571.0,-1.38
40585.0,45.42
40598.0,57.23
40611.0,37.77
40625.0,20.31
40638.0,-1.34
40651.0,-12.1
40665.0,23.86
40678.0,41.8
40691.0,-18.66
40705.0,-73.27
40718.0,-31.01
40732.0,60.04
40745.0,94.85
40759.0,58.89
40772.0,12.43
40785.0,-15.68
40799.0,-36.13
40812.0,-40.66
40825.0,-16.8
40839.0,-18.9
40852.0,-74.05
40865.0,-78.94
40879.0,12.83
40892.0,83.36
40905.0,24.51
40919.0,-163.1
40932.0,-377.74
40945.0,-460.29
40958.0,-378.97
40972.0,-280.31
40985.0,-250.61
40998.0,-232.39
41012.0,-185.41
41025.0,-138.49
41038.0,-108.54
41052.0,-81.39
41065.0,-49.97
41078.0,-21.17
41092.0,2.41
41105.0,24.72
41118.0,47.07
41132.0,67.04
41145.0,83.78
41158.0,99.36
41171.0,114.32
41185.0,127.89
41198.0,198.48
41211.0,456.1
41225.0,843.83
41238.0,1047.04
41251.0,950.67
41265.0,785.87
41278.0,698.67
41291.0,598.06
41305.0,438.52
41318.0,300.71
41331.0,196.34
41345.0,73.66
41358.0,-11.99
41371.0,19.48
41385.0,90.04
41399.0,82.08
41412.0,25.15
41425.0,9.69
41439.0,17.15
41452.0,-36.64
41465.0,-111.33
41479.0,-101.06
41492.0,-50.18
41505.0,-58.29
41519.0,-109.37
41532.0,-160.62
41545.0,-219.12
41559.0,-265.63
41572.0,-247.39
41585.0,-180.71
41598.0,-149.02
41612.0,-183.69
41625.0,-238.1
41638.0,-282.25
41652.0,-309.32
41665.0,-272.96
41678.0,-200.06
41692.0,-218.2
41705.0,-294.8
41718.0,-276.48
41732.0,-199.42
41745.0,-175.65
41758.0,-178.44
41772.0,-163.35
41785.0,-149.75
41798.0,-139.53
41811.0,-113.47
41825.0,-94.79
41838.0,-122.84
41851.0,-170.24
41865.0,-154.3
41878.0,-65.64
41891.0,-22.91
41905.0,-70.57
41918.0,-83.82
41931.0,-23.27
41945.0,15.8
41958.0,-1.86
41971.0,-59.66
41985.0,-128.76
41998.0,-150.05
42011.0,-100.94
42025.0,-34.55
42039.0,-24.86
42052.0,-57.9
42065.0,-52.32
42079.0,-8.91
42092.0,21.41
42105.0,18.97
42119.0,-18.77
42132.0,-49.97
42145.0,-56.95
42159.0,-95.2
42172.0,-148.43
42185.0,-144.7
42199.0,-106.06
42212.0,-58.91
42225.0,29.71
42238.0,107.68
42252.0,80.85
42265.0,16.33
42278.0,57.36
42292.0,154.8
42305.0,162.9
42318.0,106.09
42332.0,84.77
42345.0,105.58
42358.0,108.88
42372.0,47.77
42385.0,-28.77
42398.0,-29.86
42412.0,17.74
42425.0,31.07
42438.0,29.99
42451.0,65.49
42465.0,120.35
42478.0,158.5
42491.0,154.68
42505.0,93.2
42518.0,24.57
42531.0,28.19
42545.0,81.24
42558.0,108.06
42571.0,100.36
42585.0,87.29
42598.0,70.62
42611.0,59.28
42625.0,101.87
42638.0,145.1
42651.0,69.94
42664.0,-74.23
42679.0,-231.25
42692.0,-408.08
42705.0,-456.84
42719.0,-332.93
42732.0,-234.12
42745.0,-226.4
42759.0,-205.45
42772.0,-147.64
42785.0,-103.71
42799.0,-79.33
42812.0,-50.24
42825.0,-16.05
42839.0,11.5
42852.0,33.12
42865.0,54.8
42878.0,76.45
42892.0,95.84
42905.0,112.59
42918.0,127.2
42932.0,140.32
42945.0,152.15
42958.0,162.36
42972.0,187.59
42985.0,316.08
42998.0,638.84
43012.0,996.38
43025.0,1079.37
43038.0,904.41
43052.0,754.26
43065.0,708.72
43078.0,651.93
43091.0,555.23
43105.0,472.18
43118.0,402.05
43131.0,295.79
43145.0,134.92
43158.0,-32.84
43171.0,-125.54
43185.0,-125.07
43198.0,-101.84
43211.0,-95.4
43225.0,-89.62
43238.0,-95.3
43251.0,-121.81
43265.0,-161.45
43278.0,-232.71
43291.0,-300.63
43304.0,-284.23
43318.0,-217.06
43332.0,-213.86
43345.0,-299.93
43359.0,-343.06
43372.0,-242.3
43385.0,-141.64
43399.0,-179.98
43412.0,-258.93
43425.0,-281.83
43439.0,-280.13
43452.0,-268.48
43465.0,-237.24
43479.0,-229.04
43492.0,-264.88
43505.0,-281.43
43518.0,-230.99
43532.0,-171.23
43545.0,-206.06
43558.0,-286.97
43572.0,-240.25
43585.0,-114.04
43598.0,-114.68
43612.0,-219.05
43625.0,-254.92
43638.0,-206.53
43652.0,-181.28
43665.0,-189.77
43678.0,-169.09
43692.0,-151.23
43705.0,-194.41
43718.0,-226.71
43731.0,-151.0
43745.0,-27.31
43758.0,46.04
43771.0,73.8
43785.0,40.29
43798.0,-76.85
43811.0,-181.63
43825.0,-190.57
43838.0,-151.09
43851.0,-121.27
43865.0,-92.43
43878.0,-52.92
43891.0,-17.49
43905.0,10.32
43918.0,26.26
43931.0,-1.93
43944.0,-50.81
43958.0,-37.54
43972.0,11.72
43985.0,9.05
43999.0,-7.73
44012.0,9.25
44025.0,3.27
44039.0,-32.23
44052.0,-17.55
44065.0,37.18
44079.0,32.85
44092.0,-6.15
44105.0,48.56
44119.0,176.91
44132.0,214.11
44145.0,125.76
44158.0,85.65
44172.0,181.81
44185.0,254.77
44198.0,201.89
44212.0,134.34
44225.0,123.59
44238.0,98.21
44252.0,20.1
44265.0,-43.63
44278.0,-48.77
44292.0,5.34
44305.0,106.56
44318.0,183.5
44332.0,216.43
44345.0,271.42
44358.0,324.88
44371.0,289.94
44385.0,190.88
44398.0,139.61
44411.0,148.49
44425.0,117.12
44438.0,58.68
44451.0,74.6
44465.0,111.15
44478.0,97.54
44491.0,119.24
44505.0,172.29
44518.0,148.4
44531.0,91.18
44545.0,80.58
44558.0,66.58
44571.0,-2.37
44584.0,-72.81
44598.0,-13.26
44611.0,138.59
44625.0,18.98
44639.0,-419.84
44652.0,-613.79
44665.0,-396.9
44679.0,-235.38
44692.0,-277.93
44705.0,-285.75
44719.0,-205.9
44732.0,-153.79
44745.0,-143.88
44759.0,-120.06
44772.0,-79.64
44785.0,-50.09
44798.0,-31.7
44812.0,-11.45
44825.0,19.78
44838.0,103.79
44852.0,260.06
44865.0,379.32
44878.0,444.22
44892.0,634.11
44905.0,855.75
44918.0,780.51
44932.0,503.73
44945.0,385.59
44958.0,433.17
44972.0,431.52
44985.0,333.25
44998.0,229.14
45011.0,153.92
45025.0,67.01
45038.0,-16.03
45051.0,-33.32
45065.0,25.43
45078.0,105.39
45091.0,88.38
45105.0,-42.0
45118.0,-114.49
45131.0,-67.61
45145.0,-38.79
45158.0,-108.16
45171.0,-224.5
45185.0,-298.51
45198.0,-310.4
45211.0,-318.85
45224.0,-309.11
45238.0,-229.07
45251.0,-151.92
45264.0,-168.29
45279.0,-236.05
45292.0,-256.78
45305.0,-220.55
45319.0,-204.34
45332.0,-231.08
45345.0,-227.46
45359.0,-157.62
45372.0,-97.2
45385.0,-110.44
45399.0,-158.4
45412.0,-186.46
45425.0,-187.49
45438.0,-162.65
45452.0,-132.06
45465.0,-133.44
45478.0,-143.35
45492.0,-132.35
45505.0,-148.48
45518.0,-182.63
45532.0,-158.59
45545.0,-122.27
45558.0,-142.13
45572.0,-153.88
45585.0,-130.26
45598.0,-128.88
45612.0,-130.09
45625.0,-95.55
45638.0,-62.59
45651.0,-60.17
45665.0,-103.9
45678.0,-149.69
45691.0,-92.81
45705.0,4.83
45718.0,1.78
45731.0,-50.84
45745.0,-33.88
45758.0,27.65
45771.0,37.56
45785.0,-4.0
45798.0,-26.24
45811.0,-16.29
45825.0,4.01
45838.0,46.94
45851.0,99.96
45864.0,99.0
45878.0,45.23
45891.0,22.82
45904.0,56.18
45919.0,73.64
45932.0,41.71
45945.0,15.44
45959.0,25.3
45972.0,39.43
45985.0,59.96
45999.0,114.8
46012.0,185.09
46025.0,248.09
46039.0,272.48
46052.0,212.87
46065.0,111.08
46078.0,37.47
46092.0,-1.35
46105.0,-7.23
46118.0,13.55
46132.0,35.21
46145.0,33.35
46158.0,-0.54
46172.0,-34.63
46185.0,-17.35
46198.0,49.1
46212.0,106.43
46225.0,126.3
46238.0,124.88
46252.0,100.6
46265.0,38.14
46278.0,-32.94
46291.0,-53.19
46305.0,-42.76
46318.0,-88.01
46331.0,-175.28
46345.0,-182.92
46358.0,-84.5
46371.0,14.08
46385.0,34.33
46398.0,-32.69
46411.0,-100.45
46425.0,-43.36
46438.0,67.78
46451.0,74.96
46465.0,25.84
46478.0,42.34
46491.0,88.7
46504.0,87.26
46518.0,72.28
46531.0,52.79
46544.0,-0.89
46558.0,-6.51
46571.0,8.46
46585.0,-130.02
46599.0,-309.86
46612.0,-287.09
46625.0,-155.2
46639.0,-112.8
46652.0,-123.5
46665.0,-91.98
46679.0,-41.54
46692.0,-16.76
46705.0,-3.46
46718.0,20.35
46732.0,46.48
46745.0,64.04
46758.0,78.53
46772.0,94.25
46785.0,107.08
46798.0,117.25
46812.0,128.66
46825.0,139.8
46838.0,146.83
46852.0,154.48
46865.0,212.07
46878.0,415.31
46892.0,732.84
46905.0,922.57
46918.0,860.46
46931.0,728.41
46945.0,683.38
46958.0,659.16
46971.0,564.27
46985.0,412.12
46998.0,272.73
47011.0,189.82
47025.0,119.81
47038.0,38.95
47051.0,26.28
47065.0,51.61
47078.0,-11.65
47091.0,-96.5
47105.0,-103.13
47118.0,-111.89
47131.0,-163.5
47144.0,-218.66
47158.0,-267.93
47171.0,-257.47
47184.0,-177.85
47198.0,-158.91
47211.0,-240.09
47224.0,-295.87
47239.0,-275.75
47252.0,-262.61
47265.0,-292.76
47279.0,-302.57
47292.0,-269.48
47305.0,-242.44
47319.0,-200.95
47332.0,-103.04
47345.0,-69.45
47358.0,-200.05
47372.0,-318.41
47385.0,-280.52
47398.0,-227.68
47412.0,-249.08
47425.0,-258.66
47438.0,-238.82
47452.0,-220.54
47465.0,-217.17
47478.0,-247.74
47492.0,-266.5
47505.0,-250.41
47518.0,-250.02
47532.0,-236.89
47545.0,-170.08
47558.0,-110.95
47571.0,-100.35
47585.0,-114.58
47598.0,-132.68
47611.0,-128.55
47625.0,-93.67
47638.0,-77.17
47651.0,-109.02
47665.0,-140.36
47678.0,-128.38
47691.0,-107.85
47705.0,-105.18
47718.0,-90.4
47731.0,-60.83
47745.0,-37.74
47758.0,-24.49
47771.0,-30.34
47784.0,-45.53
47798.0,-30.61
47811.0,2.28
47824.0,11.34
47838.0,23.8
47851.0,36.15
47864.0,-1.29
47879.0,-24.62
47892.0,-19.3
47905.0,-79.12
47919.0,-116.68
47932.0,-39.05
47945.0,24.9
47959.0,28.53
47972.0,47.97
47985.0,55.82
47998.0,39.68
48012.0,66.34
48025.0,114.47
48038.0,127.96
48052.0,121.22
48065.0,127.81
48078.0,161.82
48092.0,199.23
48105.0,219.33
48118.0,216.96
48132.0,161.13
48145.0,74.38
48158.0,37.45
48172.0,57.12
48185.0,76.89
48198.0,81.12
48211.0,94.01
48225.0,140.3
48238.0,199.0
48251.0,191.95
48265.0,115.95
48278.0,69.03
48291.0,74.9
48305.0,77.09
48318.0,83.14
48331.0,98.43
48345.0,80.38
48358.0,69.28
48371.0,89.43
48385.0,76.43
48398.0,49.85
48411.0,59.32
48424.0,67.91
48438.0,53.82
48451.0,43.84
48464.0,49.07
48478.0,62.91
48491.0,75.29
48504.0,69.66
48518.0,34.36
48532.0,10.61
48545.0,64.33
48559.0,135.59
48572.0,115.41
48585.0,61.95
48599.0,40.18
48612.0,24.95
48625.0,36.67
48638.0,-37.78
48652.0,-297.23
48665.0,-452.64
48678.0,-329.87
48692.0,-197.74
48705.0,-203.87
48718.0,-210.37
48732.0,-156.91
48745.0,-110.59
48758.0,-93.52
48772.0,-75.11
48785.0,-48.17
48798.0,-24.86
48812.0,-5.38
48825.0,14.53
48838.0,31.69
48851.0,72.74
48865.0,221.89
48878.0,480.12
48891.0,666.43
48905.0,695.41
48918.0,720.97
48931.0,783.16
48945.0,738.64
48958.0,601.11
48971.0,507.1
48985.0,462.16
48998.0,401.34
49011.0,327.49
49025.0,267.09
49038.0,214.95
49051.0,162.19
49064.0,112.58
49078.0,40.98
49091.0,-91.21
49104.0,-213.69
49118.0,-234.61
49131.0,-252.1
49144.0,-356.38
49158.0,-428.65
49171.0,-407.8
49185.0,-389.64
49199.0,-401.99
49212.0,-401.04
49225.0,-377.43
49239.0,-336.64
49252.0,-308.18
49265.0,-340.33
49278.0,-409.05
49292.0,-430.63
49305.0,-379.16
49318.0,-303.27
49332.0,-254.05
49345.0,-236.48
49358.0,-217.59
49372.0,-184.35
49385.0,-182.01
49398.0,-243.66
49412.0,-288.84
49425.0,-217.46
49438.0,-104.85
49452.0,-97.09
49465.0,-161.04
49478.0,-173.25
49491.0,-132.78
49505.0,-102.75
49518.0,-96.27
49531.0,-103.43
49545.0,-97.92
49558.0,-55.09
49571.0,-18.3
49585.0,-32.27
49598.0,-62.5
49611.0,-58.41
49625.0,-26.02
49638.0,-11.18
49651.0,-29.22
49665.0,-54.2
49678.0,-58.71
49691.0,-13.82
49704.0,50.24
49718.0,53.19
49731.0,36.73
49744.0,73.06
49758.0,72.18
49771.0,-5.14
49784.0,-12.12
49798.0,78.36
49811.0,113.71
49825.0,66.65
49839.0,35.1
49852.0,46.72
49865.0,72.61
49879.0,84.96
49892.0,88.96
49905.0,104.07
49918.0,98.34
49932.0,73.83
49945.0,85.48
49958.0,94.84
49972.0,53.84
49985.0,36.29
49998.0,62.05
50012.0,48.2
50025.0,24.28
50038.0,70.99
50052.0,130.24
50065.0,120.88
50078.0,70.35
50092.0,51.34
50105.0,75.19
50118.0,78.43
50131.0,34.38
50145.0,7.33
50158.0,57.48
50171.0,144.45
50185.0,176.76
50198.0,130.83
50211.0,65.96
50225.0,65.39
50238.0,123.76
50251.0,116.5
50265.0,21.23
50278.0,-30.85
50291.0,-2.49
50305.0,32.97
50318.0,60.1
50331.0,107.38
50344.0,149.43
50358.0,126.16
50371.0,51.43
50384.0,-6.03
50398.0,-39.93
50411.0,-50.13
50424.0,3.11
50438.0,71.66
50451.0,83.44
50464.0,52.48
50479.0,-10.31
50492.0,-75.24
50505.0,-67.93
50519.0,-8.0
50532.0,0.82
50545.0,-57.07
50558.0,-81.46
50572.0,-8.2
50585.0,124.72
50598.0,242.17
50612.0,270.05
50625.0,188.49
50638.0,27.79
50652.0,-201.88
50665.0,-421.24
50678.0,-474.71
50692.0,-374.62
50705.0,-289.75
50718.0,-272.26
50732.0,-250.26
50745.0,-201.7
50758.0,-160.21
50771.0,-134.19
50785.0,-108.35
50798.0,-78.36
50811.0,-51.11
50825.0,-28.95
50838.0,-8.26
50851.0,12.73
50865.0,31.74
50878.0,48.68
50891.0,65.26
50905.0,79.41
50918.0,89.63
50931.0,99.3
50945.0,110.06
50958.0,150.13
50971.0,307.0
50984.0,597.81
50998.0,857.38
51011.0,909.39
51024.0,741.94
51038.0,511.81
51051.0,424.6
51064.0,485.03
51078.0,511.45
51091.0,445.3
51104.0,364.59
51118.0,288.41
51132.0,203.8
51145.0,119.77
51159.0,18.06
51172.0,-83.76
51185.0,-120.0
51198.0,-115.34
51212.0,-142.46
51225.0,-184.36
51238.0,-196.22
51252.0,-188.4
51265.0,-187.8
51278.0,-206.11
51292.0,-235.2
51305.0,-251.96
51318.0,-252.81
51332.0,-262.59
51345.0,-290.48
51358.0,-291.66
51372.0,-257.59
51385.0,-257.87
51398.0,-272.3
51411.0,-235.18
51425.0,-216.16
51438.0,-250.55
51451.0,-251.31
51465.0,-236.23
51478.0,-272.38
51491.0,-297.39
51505.0,-249.2
51518.0,-170.48
51531.0,-145.04
51545.0,-206.85
51558.0,-272.5
51571.0,-236.37
51585.0,-138.33
51598.0,-106.37
51611.0,-146.34
51624.0,-158.26
51638.0,-132.72
51651.0,-131.14
51664.0,-141.98
51678.0,-133.7
51691.0,-133.27
51704.0,-149.7
51718.0,-139.25
51731.0,-79.21
51744.0,-26.25
51758.0,-43.87
51771.0,-71.97
51785.0,-25.45
51799.0,43.12
51812.0,53.67
51825.0,13.09
51838.0,-7.94
51852.0,42.13
51865.0,78.42
51878.0,15.22
51892.0,-64.4
51905.0,-66.69
51918.0,-6.94
51932.0,58.36
51945.0,88.64
51958.0,98.5
51972.0,120.58
51985.0,134.08
51998.0,115.58
52012.0,74.05
52025.0,16.13
52038.0,-16.92
52051.0,20.83
52065.0,71.59
52078.0,68.09
52091.0,42.48
52105.0,28.86
52118.0,37.23
52131.0,74.13
52145.0,102.8
52158.0,114.81
52171.0,123.0
52185.0,83.08
52198.0,4.17
52211.0,-9.52
52225.0,64.42
52238.0,117.35
52251.0,95.77
52264.0,54.9
52278.0,26.66
52291.0,30.98
52304.0,76.91
52318.0,91.82
52331.0,46.61
52344.0,9.48
52358.0,13.08
52371.0,43.48
52384.0,85.46
52398.0,87.54
52411.0,28.03
52425.0,1.29
52439.0,58.91
52452.0,81.96
52465.0,0.95
52478.0,-34.8
52492.0,53.57
52505.0,93.8
52518.0,-15.96
52532.0,-203.33
52545.0,-366.23
52558.0,-381.7
52572.0,-267.69
52585.0,-191.03
52598.0,-183.88
52612.0,-159.03
52625.0,-105.61
52638.0,-66.7
52652.0,-45.25
52665.0,-19.81
52678.0,9.61
52691.0,33.57
52705.0,53.88
52718.0,75.22
52731.0,94.83
52745.0,109.56
52758.0,121.95
52771.0,148.04
52785.0,255.33
52798.0,518.98
52811.0,811.65
52825.0,854.73
52838.0,671.33
52851.0,592.02
52865.0,705.29
52878.0,761.05
52891.0,622.34
52904.0,435.7
52918.0,331.16
52931.0,265.96
52944.0,173.21
52958.0,59.7
52971.0,-7.94
52984.0,-13.45
52998.0,-40.95
53011.0,-117.36
53024.0,-160.99
53038.0,-134.19
53051.0,-95.82
53064.0,-98.2
53079.0,-127.11
53092.0,-143.69
53105.0,-136.14
53118.0,-122.08
53132.0,-117.86
53145.0,-129.54
53158.0,-161.62
53172.0,-195.9
53185.0,-216.25
53198.0,-243.99
53212.0,-264.72
53225.0,-251.05
53238.0,-253.8
53252.0,-300.55
53265.0,-329.8
53278.0,-295.34
53292.0,-228.89
53305.0,-176.46
53318.0,-136.72
53331.0,-142.39
53345.0,-218.74
53358.0,-250.79
53371.0,-178.23
53385.0,-146.21
53398.0,-240.63
53411.0,-309.8
53425.0,-236.49
53438.0,-150.37
53451.0,-168.12
53465.0,-204.22
53478.0,-156.61
53491.0,-59.53
53505.0,-19.29
53518.0,-65.25
53531.0,-105.66
53544.0,-79.39
53558.0,-41.63
53571.0,-21.53
53584.0,14.22
53598.0,32.82
53611.0,-8.39
53624.0,-48.15
53638.0,-42.91
53651.0,-49.88
53664.0,-93.37
53678.0,-122.55
53691.0,-97.48
53704.0,-31.9
53719.0,12.86
53732.0,15.9
53745.0,23.14
53758.0,28.62
53772.0,-4.31
53785.0,-30.22
53798.0,11.09
53812.0,90.71
53825.0,135.04
53838.0,104.03
53852.0,32.03
53865.0,3.06
53878.0,29.41
53892.0,49.78
53905.0,39.75
53918.0,28.8
53932.0,40.33
53945.0,48.02
53958.0,41.64
53971.0,42.26
53985.0,36.29
53998.0,35.25
54011.0,70.56
54025.0,92.22
54038.0,59.88
54051.0,42.69
54065.0,68.68
54078.0,73.07
54091.0,69.32
54105.0,103.68
54118.0,119.91
54131.0,92.56
54145.0,73.81
54158.0,77.8
54171.0,86.56
54184.0,37.53
54198.0,-61.38
54211.0,-40.31
54224.0,92.81
54238.0,126.94
54251.0,71.93
54264.0,82.41
54278.0,117.78
54291.0,68.31
54304.0,-22.12
54318.0,-35.5
54331.0,80.79
54344.0,215.52
54358.0,189.6
54371.0,-16.43
54385.0,-300.64
54398.0,-501.74
54412.0,-477.73
54425.0,-335.81
54438.0,-273.54
54452.0,-272.13
54465.0,-235.07
54478.0,-177.11
54492.0,-140.22
54505.0,-114.7
54518.0,-82.53
54532.0,-48.74
54545.0,-21.82
54558.0,0.22
54572.0,23.26
54585.0,46.8
54598.0,66.44
54611.0,82.95
54625.0,99.68
54638.0,114.73
54651.0,125.88
54665.0,135.62
54678.0,146.05
54691.0,155.5
54705.0,162.26
54718.0,185.99
54731.0,305.41
54745.0,578.34
54758.0,869.74
54771.0,959.13
54785.0,830.41
54798.0,640.63
54811.0,491.43
54824.0,404.72
54838.0,382.52
54851.0,370.34
54864.0,307.97
54878.0,221.3
54891.0,143.82
54904.0,95.2
54918.0,110.25
54931.0,110.65
54944.0,10.29
54958.0,-66.37
54971.0,-49.6
54984.0,-79.52
54998.0,-169.99
55011.0,-198.39
55025.0,-172.12
55038.0,-177.29
55052.0,-231.87
55065.0,-264.56
55078.0,-198.28
55092.0,-97.37
55105.0,-96.07
55118.0,-180.56
55132.0,-228.88
55145.0,-196.07
55158.0,-168.7
55172.0,-238.53
55185.0,-358.51
55198.0,-431.27
55212.0,-441.04
55225.0,-408.05
55238.0,-376.09
55251.0,-421.56
55265.0,-540.38
55278.0,-633.65
55291.0,-631.92
55305.0,-551.34
55318.0,-433.4
55331.0,-254.97
55345.0,-10.4
55358.0,159.29
55371.0,175.38
55385.0,177.63
55398.0,215.63
55411.0,160.21
55425.0,24.95
55438.0,-37.25
55451.0,6.8
55464.0,53.58
55478.0,27.7
55491.0,-17.63
55504.0,-14.61
55518.0,-5.36
55531.0,-26.25
55544.0,-29.97
55558.0,6.99
55571.0,47.63
55584.0,48.38
55598.0,12.41
55611.0,-0.12
55624.0,15.79
55638.0,-18.2
55651.0,-68.9
55664.0,-23.25
55678.0,49.19
55692.0,27.25
55705.0,-8.63
55718.0,30.61
55732.0,59.94
55745.0,28.58
55758.0,17.99
55772.0,43.88
55785.0,39.47
55798.0,13.07
55812.0,28.16
55825.0,79.27
55838.0,94.45
55852.0,67.0
55865.0,74.68
55878.0,109.98
55891.0,63.58
55905.0,-46.14
55918.0,-80.51
55931.0,-31.31
55945.0,10.19
55958.0,22.28
55971.0,27.11
55985.0,14.61
55998.0,-17.96
56011.0,-14.18
56025.0,29.9
56038.0,39.27
56051.0,20.23
56065.0,32.95
56078.0,46.25
56091.0,0.13
56104.0,-58.46
56118.0,-35.42
56131.0,50.46
56144.0,101.88
56158.0,91.45
56171.0,66.99
56184.0,59.92
56198.0,46.83
56211.0,20.28
56224.0,17.66
56238.0,31.76
56251.0,36.36
56264.0,44.54
56278.0,26.83
56291.0,-13.11
56304.0,30.15
56317.0,132.74
56332.0,142.54
56345.0,59.49
56358.0,-20.0
56372.0,-62.95
56385.0,-11.88
56398.0,107.01
56412.0,91.39
56425.0,-49.78
56438.0,-73.95
56452.0,19.16
56465.0,21.6
56478.0,-145.95
56492.0,-365.23
56505.0,-445.31
56518.0,-359.0
56531.0,-263.29
56545.0,-236.44
56558.0,-216.82
56571.0,-169.5
56585.0,-123.45
56598.0,-93.3
56611.0,-66.35
56625.0,-36.98
56638.0,-10.2
56651.0,12.67
56665.0,33.78
56678.0,53.94
56691.0,73.23
56705.0,91.48
56718.0,108.39
56731.0,123.29
56744.0,134.35
56758.0,142.63
56771.0,151.9
56784.0,184.38
56798.0,320.77
56811.0,610.75
56824.0,878.52
56838.0,874.52
56851.0,683.94
56864.0,602.27
56878.0,643.56
56891.0,628.39
56904.0,543.11
56918.0,442.14
56931.0,340.3
56944.0,281.45
56957.0,266.91
56971.0,251.92
56985.0,200.36
56998.0,89.57
57012.0,0.01
57025.0,32.08
57038.0,93.67
57052.0,44.8
57065.0,-53.65
57078.0,-60.27
57092.0,-7.23
57105.0,-43.97
57118.0,-148.56
57132.0,-163.97
57145.0,-106.27
57158.0,-109.5
57171.0,-169.71
57185.0,-203.15
57198.0,-207.7
57211.0,-223.33
57225.0,-248.97
57238.0,-264.73
57251.0,-271.3
57265.0,-279.23
57278.0,-289.77
57291.0,-298.39
57305.0,-404.85
57318.0,-787.96
57331.0,-1242.81
57345.0,-1280.78
57358.0,-983.13
57371.0,-824.68
57384.0,-834.6
57398.0,-776.48
57411.0,-651.98
57424.0,-570.34
57438.0,-521.88
57451.0,-456.6
57464.0,-382.69
57478.0,-322.09
57491.0,-268.75
57504.0,-213.46
57518.0,-161.12
57531.0,-115.81
57544.0,-73.32
57558.0,-31.0
57571.0,7.73
57584.0,41.73
57597.0,74.27
57611.0,105.61
57624.0,134.07
57638.0,158.79
57652.0,181.63
57665.0,204.08
57678.0,224.05
57692.0,240.16
57705.0,254.89
57718.0,269.87
57732.0,282.77
57745.0,292.79
57758.0,301.96
57772.0,310.04
57785.0,315.88
57798.0,320.41
57811.0,323.2
57825.0,324.11
57838.0,324.98
57851.0,325.05
57865.0,323.27
57878.0,320.37
57891.0,316.78
57905.0,313.42
57918.0,310.38
57931.0,304.8
57945.0,296.48
57958.0,288.73
57971.0,282.93
57985.0,276.52
57998.0,267.25
58011.0,256.52
58024.0,246.69
58038.0,237.48
58051.0,227.7
58064.0,217.94
58078.0,208.16
58091.0,198.03
58104.0,188.23
58118.0,177.48
58131.0,164.46
58144.0,151.88
58158.0,142.17
58171.0,132.86
58184.0,121.32
58198.0,109.22
58211.0,98.25
58224.0,87.76
58237.0,77.52
58251.0,67.73
58264.0,57.59
58277.0,46.95
58292.0,36.95
58305.0,28.01
58318.0,18.84
58332.0,8.98
58345.0,-0.38
58358.0,-8.57
58372.0,-16.3
58385.0,-23.75
58398.0,-31.1
58412.0,-39.12
58425.0,-47.18
58438.0,-54.03
58451.0,-60.02
58465.0,-66.1
58478.0,-72.09
58491.0,-77.47
58505.0,-82.06
58518.0,-86.29
58531.0,-90.92
58545.0,-95.51
58558.0,-99.01
58571.0,-102.27
58585.0,-106.59
58598.0,-110.92
58611.0,-113.7
58625.0,-115.46
58638.0,-117.39
58651.0,-119.16
58664.0,-120.05
58678.0,-120.94
58691.0,-122.64
58704.0,-123.67
58718.0,-122.74
58731.0,-121.63
58744.0,-122.43
58758.0,-123.73
