Time (ms),Voltage (V)
19692.85,-46.18
19706.18,-13.04
19719.51,-4.69
19732.84,5.7
19746.18,31.04
19759.51,56.58
19772.84,81.83
19786.18,125.27
19799.51,170.05
19812.84,185.16
19826.17,185.68
19839.51,198.67
19852.84,219.72
19866.17,234.47
19879.51,239.82
19892.84,240.0
19906.18,240.62
19919.5,249.47
19932.84,277.66
19946.18,313.11
19959.5,311.95
19972.84,266.22
19986.17,225.51
19999.51,206.43
20012.84,176.42
20026.17,137.2
20039.5,116.6
20052.84,110.78
20066.17,111.68
20079.5,123.26
20092.83,133.09
20106.17,130.33
20119.5,123.52
20132.83,118.48
20146.16,119.48
20159.5,131.17
20172.83,143.13
20186.17,144.65
20199.5,135.31
20212.84,119.79
20226.16,112.96
20239.5,120.05
20252.83,117.08
20266.17,91.05
20279.5,72.16
20292.83,81.71
20306.16,94.73
20319.5,90.79
20332.83,85.37
20346.16,88.67
20359.49,85.24
20372.83,69.26
20386.16,54.8
20399.5,52.91
20412.83,57.34
20426.16,51.52
20439.49,38.15
20452.83,39.49
20466.16,49.39
20479.49,45.1
20492.83,41.03
20506.16,51.0
20519.49,47.27
20532.83,19.51
20546.16,1.79
20559.49,13.11
20572.82,33.27
20586.16,42.56
20599.49,38.57
20612.82,24.54
20626.15,9.6
20639.49,1.14
20652.83,-0.26
20666.16,0.24
20679.49,-11.85
20692.83,-32.64
20706.15,-33.23
20719.49,-19.19
20732.82,-33.74
20746.16,-69.9
20759.49,-69.94
20772.82,-38.03
20786.15,-41.82
20799.49,-87.32
20812.82,-119.35
20826.15,-126.45
20839.48,-130.81
20852.82,-131.35
20866.15,-117.53
20879.48,-79.03
20892.81,-12.39
20906.15,60.95
20919.48,107.5
20932.82,101.96
20946.15,34.61
20959.48,-83.08
20972.82,-216.17
20986.15,-317.8
20999.48,-345.57
21012.81,-291.39
21026.15,-214.06
21039.48,-186.4
21052.81,-203.84
21066.15,-205.49
21079.48,-167.11
21092.81,-113.07
21106.14,-51.83
21119.48,26.29
21132.81,98.28
21146.15,128.23
21159.48,112.91
21172.81,87.93
21186.14,103.45
21199.48,163.27
21212.81,232.0
21226.15,298.23
21239.47,334.91
21252.81,296.64
21266.14,219.64
21279.47,172.57
21292.81,148.3
21306.14,113.3
21319.47,73.14
21332.81,42.45
21346.14,16.92
21359.47,-9.69
21372.81,-34.85
21386.14,-56.24
21399.47,-75.48
21412.8,-93.45
21426.14,-109.58
21439.47,-123.9
21452.8,-136.49
21466.13,-147.63
21479.47,-157.12
21492.8,-165.21
21506.13,-171.81
21519.47,-176.84
21532.8,-180.62
21546.14,-183.65
21559.47,-185.86
21572.8,-186.98
21586.13,-187.01
21599.47,-186.22
21612.8,-184.49
21626.13,-181.74
21639.46,-178.25
21652.8,-174.37
21666.13,-170.34
21679.46,-165.77
21692.8,-160.59
21706.13,-154.87
21719.46,-148.34
21732.79,-141.48
21746.12,-134.65
21759.46,-127.65
21772.79,-120.23
21786.12,-112.61
21799.46,-104.8
21812.8,-96.9
21826.12,-88.85
21839.46,-80.77
21852.79,-72.67
21866.12,-64.47
21879.46,-56.35
21892.79,-48.26
21906.12,-40.17
21919.46,-32.26
21932.79,-24.38
21946.12,-16.63
21959.45,-8.98
21972.79,-1.5
21986.12,5.77
21999.46,12.85
22012.78,19.78
22026.12,26.46
22039.46,32.95
22052.78,39.22
22066.12,45.26
22079.46,51.0
22092.78,56.54
22106.12,61.85
22119.45,66.82
22132.79,71.55
22146.12,76.01
22159.45,80.2
22172.78,84.15
22186.12,87.79
22199.45,91.12
22212.78,94.25
22226.11,97.08
22239.45,99.63
22252.78,101.93
22266.12,103.95
22279.45,105.72
22292.78,107.2
22306.11,108.43
22319.45,109.45
22332.78,110.21
22346.11,110.7
22359.44,110.97
22372.78,111.04
22386.11,110.86
22399.45,110.45
22412.78,109.85
22426.11,109.06
22439.44,108.1
22452.78,106.93
22466.11,105.6
22479.44,104.13
22492.78,102.49
22506.11,100.62
22519.44,98.63
22532.78,96.55
22546.1,94.29
22559.44,91.96
22572.77,89.45
22586.11,86.93
22599.44,84.23
22612.77,81.41
22626.1,78.61
22639.44,75.73
22652.77,72.7
22666.11,69.7
22679.44,66.54
22692.77,63.48
22706.1,60.29
22719.44,56.96
22732.77,53.51
22746.1,50.19
22759.44,47.4
22772.77,44.48
22786.1,41.07
22799.43,37.69
22812.76,34.41
22826.1,30.92
22839.44,27.74
22852.76,24.92
22866.1,22.21
22879.43,18.91
22892.77,15.43
22906.1,12.34
22919.43,9.71
22932.76,6.89
22946.1,4.13
22959.43,1.46
22972.76,-0.76
22986.1,-3.15
22999.43,-5.72
23012.76,-8.33
23026.1,-10.65
23039.43,-13.01
23052.76,-15.53
23066.1,-17.81
23079.42,-19.68
23092.76,-21.46
23106.09,-23.02
23119.42,-24.69
23132.76,-26.5
23146.1,-28.47
23159.42,-30.14
23172.76,-31.39
23186.09,-32.55
23199.42,-33.86
23212.76,-35.27
23226.09,-36.13
23239.42,-36.78
23252.76,-37.97
23266.09,-39.05
23279.42,-39.6
23292.75,-39.93
23306.09,-40.57
23319.42,-40.98
23332.75,-41.25
23346.08,-41.5
23359.42,-41.61
23372.76,-41.77
23386.08,-41.78
23399.42,-41.73
23412.75,-41.66
23426.08,-41.4
23439.42,-41.2
23452.75,-41.0
23466.09,-40.61
23479.42,-40.15
23492.75,-39.71
23506.08,-39.2
23519.42,-38.77
23532.75,-38.41
23546.08,-38.0
23559.42,-37.22
23572.75,-36.64
23586.08,-36.03
23599.42,-35.18
23612.75,-34.04
23626.08,-33.13
23639.41,-32.19
23652.75,-31.1
23666.08,-29.73
23679.42,-28.36
23692.75,-27.54
23706.08,-26.95
23719.41,-25.95
23732.75,-24.94
23746.08,-23.73
23759.41,-22.64
23772.74,-21.8
23786.08,-21.06
23799.41,-19.81
23812.75,-18.57
23826.08,-17.52
23839.41,-16.54
23852.75,-15.43
23866.07,-14.32
23879.41,-13.23
23892.75,-12.21
23906.08,-11.07
23919.41,-10.08
23932.74,-9.09
23946.07,-8.12
23959.41,-7.17
23972.74,-6.24
23986.07,-5.32
23999.41,-4.36
24012.74,-3.42
24026.07,-2.62
24039.41,-1.73
24052.74,-1.04
24066.07,-0.62
24079.4,-0.28
24092.74,0.43
24106.07,1.42
24119.4,2.26
24132.73,2.95
24146.07,3.6
24159.41,4.42
24172.73,5.02
24186.07,5.59
24199.4,6.14
24212.73,6.78
24226.07,6.08
24239.4,-46.05
24252.73,-213.75
24266.07,-395.18
24279.4,-442.55
24292.73,-389.44
24306.07,-302.66
24319.4,-256.32
24332.73,-345.08
24346.06,-432.89
24359.4,-334.22
24372.73,-173.02
24386.06,-109.65
24399.39,-76.66
24412.73,-14.3
24426.07,27.11
24439.39,32.62
24452.73,45.52
24466.06,89.13
24479.4,137.34
24492.73,165.75
24506.06,186.87
24519.39,203.67
24532.73,199.69
24546.06,186.27
24559.39,187.53
24572.72,196.98
24586.06,200.12
24599.39,204.62
24612.72,211.43
24626.05,209.33
24639.39,203.39
24652.72,202.17
24666.06,196.98
24679.39,175.96
24692.73,141.68
24706.06,111.98
24719.39,93.02
24732.72,66.66
24746.05,37.01
24759.39,39.74
24772.72,83.48
24786.05,137.1
24799.39,171.13
24812.72,192.48
24826.05,224.48
24839.38,254.49
24852.72,253.1
24866.05,228.01
24879.39,204.55
24892.72,192.19
24906.05,193.11
24919.38,204.45
24932.72,214.93
24946.05,215.02
24959.38,200.77
24972.72,181.34
24986.05,167.45
24999.38,149.63
25012.71,122.91
25026.05,105.61
25039.38,100.09
25052.71,92.56
25066.05,88.24
25079.38,92.01
25092.71,91.07
25106.04,75.97
25119.38,51.26
25132.71,37.06
25146.05,41.81
25159.38,37.47
25172.71,4.08
25186.04,-40.05
25199.37,-76.56
25212.71,-99.57
25226.05,-101.18
25239.37,-93.83
25252.7,-101.35
25266.04,-105.54
25279.37,-82.31
25292.71,-59.94
25306.04,-71.03
25319.37,-106.16
25332.71,-129.68
25346.04,-114.88
25359.37,-80.73
25372.7,-71.09
25386.04,-95.46
25399.37,-126.56
25412.7,-132.0
25426.03,-94.13
25439.37,-41.11
25452.7,-36.89
25466.04,-82.06
25479.36,-99.02
25492.7,-63.13
25506.03,-30.67
25519.36,-34.02
25532.7,-59.69
25546.03,-98.37
25559.37,-138.88
25572.7,-147.45
25586.03,-117.12
25599.36,-93.79
25612.7,-97.6
25626.03,-95.52
25639.36,-72.62
25652.7,-50.95
25666.03,-56.16
25679.36,-103.58
25692.7,-172.08
25706.03,-211.7
25719.36,-207.99
25732.69,-194.91
25746.03,-199.34
25759.36,-210.28
25772.69,-202.34
25786.03,-171.8
25799.36,-143.81
25812.69,-147.87
25826.02,-170.88
25839.36,-160.61
25852.69,-109.84
25866.02,-76.87
25879.36,-97.04
25892.69,-130.75
25906.02,-127.8
25919.36,-102.9
25932.69,-100.39
25946.02,-114.84
25959.35,-111.2
25972.69,-96.12
25986.02,-92.45
25999.36,-90.45
26012.68,-46.16
26026.02,46.36
26039.35,46.78
26052.68,-102.94
26066.02,-205.7
26079.35,-182.59
26092.69,-109.94
26106.02,50.88
26119.35,266.58
26132.68,371.73
26146.02,297.41
26159.35,72.45
26172.68,-167.09
26186.02,-211.05
26199.35,-64.02
26212.68,55.48
26226.01,65.03
26239.35,60.28
26252.68,70.05
26266.02,53.96
26279.35,34.95
26292.68,38.13
26306.01,36.04
26319.34,22.85
26332.68,23.67
26346.01,33.63
26359.34,27.35
26372.68,7.37
26386.01,-3.73
26399.35,-0.51
26412.68,3.72
26426.01,9.07
26439.34,28.77
26452.68,56.24
26466.01,69.9
26479.34,69.21
26492.68,74.34
26506.01,90.39
26519.34,101.78
26532.67,99.59
26546.01,90.82
26559.34,76.74
26572.67,56.53
26586.01,49.05
26599.34,61.98
26612.68,82.95
26626.0,102.44
26639.34,99.32
26652.67,68.68
26666.0,45.09
26679.34,37.51
26692.67,25.06
26706.0,19.11
26719.34,30.3
26732.67,36.58
26746.0,42.43
26759.33,71.44
26772.67,102.16
26786.0,101.5
26799.33,79.28
26812.66,61.98
26826.0,58.63
26839.34,58.84
26852.66,45.54
26866.0,21.29
26879.34,9.89
26892.66,18.37
26906.0,15.49
26919.33,-31.08
26932.66,-83.08
26946.0,-51.84
26959.33,54.29
26972.66,128.04
26986.0,145.46
26999.33,163.81
27012.66,181.93
27026.0,166.15
27039.33,122.97
27052.66,71.03
27065.99,20.49
27079.33,-8.76
27092.66,0.66
27105.99,32.1
27119.33,51.65
27132.66,47.28
27146.0,34.69
27159.33,47.74
27172.66,107.05
27185.99,166.13
27199.33,168.56
27212.66,165.95
27225.99,225.33
27239.32,273.27
27252.66,230.52
27265.99,158.52
27279.32,127.54
27292.66,111.85
27306.0,79.45
27319.33,44.68
27332.65,21.0
27345.99,0.38
27359.33,-22.61
27372.66,-44.04
27385.99,-62.02
27399.32,-78.53
27412.66,-94.27
27425.99,-108.32
27439.32,-120.61
27452.65,-131.64
27465.99,-141.49
27479.32,-150.1
27492.65,-157.38
27505.99,-163.65
27519.32,-168.78
27532.65,-173.0
27545.98,-176.23
27559.31,-178.55
27572.65,-180.04
27585.99,-180.68
27599.31,-180.61
27612.65,-179.84
27625.99,-178.41
27639.31,-176.4
27652.65,-173.78
27665.98,-170.64
27679.31,-167.09
27692.65,-162.98
27705.98,-158.52
27719.31,-153.7
27732.65,-148.55
27745.98,-143.07
27759.31,-137.32
27772.64,-131.36
27785.98,-125.16
27799.31,-118.78
27812.64,-112.32
27825.98,-105.67
27839.31,-98.96
27852.65,-92.15
27865.97,-85.32
27879.31,-78.43
27892.64,-71.55
27905.98,-64.64
27919.31,-57.82
27932.64,-51.02
27945.97,-44.27
27959.31,-37.63
27972.64,-31.05
27985.97,-24.63
27999.31,-18.26
28012.64,-12.06
28025.97,-6.0
28039.3,-0.14
28052.64,5.6
28065.97,11.15
28079.3,16.55
28092.63,21.78
28105.97,26.78
28119.3,31.58
28132.63,36.15
28145.97,40.52
28159.3,44.74
28172.63,48.66
28185.97,52.45
28199.3,55.99
28212.63,59.32
28225.97,62.41
28239.3,65.34
28252.63,67.97
28265.97,70.43
28279.3,72.66
28292.63,74.69
28305.96,76.56
28319.3,78.12
28332.63,79.52
28345.96,80.74
28359.29,81.76
28372.63,82.53
28385.96,83.17
28399.29,83.61
28412.62,83.71
28425.96,83.6
28439.29,83.46
28452.63,83.56
28465.96,83.54
28479.29,82.78
28492.62,81.88
28505.96,81.13
28519.29,80.18
28532.62,79.08
28545.96,77.75
28559.29,76.45
28572.62,75.0
28585.96,73.4
28599.29,71.78
28612.62,69.96
28625.95,68.07
28639.29,66.19
28652.62,64.12
28665.95,62.13
28679.28,59.97
28692.62,57.64
28705.95,55.16
28719.28,52.79
28732.62,50.83
28745.96,48.78
28759.28,45.95
28772.62,43.27
28785.95,41.39
28799.29,39.32
28812.62,36.62
28825.95,33.56
28839.28,30.84
28852.62,28.85
28865.95,27.12
28879.28,24.89
28892.61,22.19
28905.95,19.71
28919.28,17.16
28932.62,14.71
28945.95,12.44
28959.28,10.03
28972.62,8.05
28985.94,6.19
28999.28,4.11
29012.61,1.85
29025.95,-0.41
29039.28,-2.42
29052.61,-4.11
29065.95,-5.49
29079.28,-7.13
29092.61,-9.34
29105.94,-11.21
29119.28,-12.62
29132.61,-13.85
29145.94,-15.08
29159.28,-16.37
29172.61,-18.09
29185.94,-19.66
29199.28,-20.65
29212.61,-21.58
29225.94,-22.56
29239.28,-23.41
29252.61,-24.2
29265.94,-25.41
29279.27,-26.49
29292.6,-27.11
29305.94,-27.54
29319.27,-28.22
29332.61,-28.76
29345.94,-29.24
29359.27,-29.53
29372.6,-29.89
29385.94,-30.18
29399.27,-30.41
29412.6,-30.58
29425.94,-30.69
29439.27,-30.74
29452.6,-30.74
29465.93,-30.68
29479.26,-30.58
29492.6,-30.42
29505.93,-30.21
29519.27,-29.96
29532.6,-29.73
29545.94,-29.45
29559.27,-29.06
29572.6,-28.64
29585.93,-28.3
29599.27,-27.8
29612.6,-27.21
29625.93,-26.77
29639.26,-26.18
29652.6,-25.62
29665.93,-25.03
29679.26,-24.35
29692.59,-23.66
29705.93,-23.0
29719.26,-22.33
29732.59,-21.63
29745.93,-20.92
29759.26,-20.2
29772.6,-19.46
29785.92,-18.65
29799.26,-17.95
29812.59,-17.12
29825.93,-16.42
29839.26,-15.64
29852.59,-14.73
29865.93,-13.95
29879.26,-13.23
29892.59,-12.39
29905.93,-11.67
29919.26,-10.84
29932.59,-10.07
29945.92,-9.31
29959.25,-8.55
29972.59,-7.8
29985.92,-7.13
29999.25,-6.33
30012.58,-5.62
30025.92,-4.91
30039.26,-4.28
30052.58,-3.54
30065.92,-2.88
30079.25,-2.23
30092.58,-1.6
30105.92,-0.98
30119.25,-0.45
30132.58,0.2
30145.92,0.76
30159.25,1.3
30172.58,1.83
30185.92,2.33
30199.25,2.82
30212.58,3.28
30225.91,3.67
30239.25,4.1
30252.58,4.5
30265.91,4.76
30279.25,4.89
30292.58,5.18
30305.92,5.9
30319.25,6.46
30332.58,6.74
30345.92,6.75
30359.25,6.99
30372.58,6.91
30385.91,6.63
30399.25,6.72
30412.58,7.23
30425.91,7.53
30439.24,7.61
30452.58,7.81
30465.91,8.05
30479.24,8.21
30492.57,8.22
30505.91,8.34
30519.24,8.44
30532.57,8.53
30545.91,8.53
30559.24,8.52
30572.57,8.5
30585.91,8.52
30599.24,8.47
30612.58,8.28
30625.91,-5.67
30639.24,-68.06
30652.57,-179.17
30665.91,-260.93
30679.24,-245.97
30692.57,-174.3
30705.9,-128.15
30719.24,-120.75
30732.57,-115.74
30745.91,-104.93
30759.24,-107.46
30772.57,-124.28
30785.9,-129.53
30799.23,-104.55
30812.57,-59.65
30825.91,-46.96
30839.23,-153.33
30852.57,-373.58
30865.9,-527.94
30879.23,-480.57
30892.57,-340.59
30905.9,-262.23
30919.23,-191.3
30932.57,54.17
30945.9,481.4
30959.23,809.86
30972.56,809.44
30985.9,588.98
30999.23,381.36
31012.57,271.94
31025.89,222.68
31039.23,187.16
31052.56,166.56
31065.9,183.31
31079.23,218.91
31092.56,231.94
31105.89,226.35
31119.23,223.05
31132.56,204.41
31145.89,163.44
31159.23,131.12
31172.56,119.41
31185.89,116.34
31199.23,115.45
31212.56,105.82
31225.89,82.4
31239.22,66.86
31252.56,72.28
31265.89,81.81
31279.23,91.06
31292.56,108.93
31305.89,118.54
31319.22,101.26
31332.55,76.46
31345.89,70.48
31359.22,72.66
31372.55,60.42
31385.89,40.76
31399.22,30.29
31412.55,25.12
31425.89,12.53
31439.22,-9.5
31452.55,-31.63
31465.89,-41.3
31479.22,-37.2
31492.55,-36.25
31505.89,-48.64
31519.22,-57.88
31532.55,-54.08
31545.89,-57.58
31559.22,-89.03
31572.55,-146.27
31585.88,-214.12
31599.21,-274.71
31612.55,-310.64
31625.88,-328.06
31639.21,-358.83
31652.55,-387.42
31665.88,-359.13
31679.22,-291.65
31692.55,-246.95
31705.88,-224.78
31719.21,-194.05
31732.55,-156.71
31745.88,-127.31
31759.21,-103.77
31772.55,-79.14
31785.88,-54.82
31799.21,-33.93
31812.54,-15.19
31825.87,3.15
31839.21,20.18
31852.54,34.61
31865.87,47.32
31879.2,59.34
31892.54,70.25
31905.88,79.63
31919.21,87.76
31932.54,94.88
31945.87,100.76
31959.2,105.74
31972.54,110.17
31985.87,113.94
31999.2,116.55
32012.54,118.02
32025.87,119.19
32039.2,120.23
32052.54,120.12
32065.87,118.7
32079.2,117.11
32092.54,115.65
32105.87,113.47
32119.2,110.44
32132.53,107.56
32145.87,104.52
32159.2,100.68
32172.53,96.45
32185.86,92.21
32199.2,87.72
32212.53,82.75
32225.87,77.79
32239.2,73.24
32252.53,68.54
32265.86,63.23
32279.2,57.84
32292.53,52.65
32305.86,47.45
32319.2,42.13
32332.53,36.83
32345.86,31.64
32359.19,26.45
32372.53,21.32
32385.86,16.25
32399.2,11.32
32412.52,6.46
32425.86,1.69
32439.19,-2.94
32452.53,-7.44
32465.86,-11.7
32479.19,83.79
32492.52,455.26
32505.86,900.17
32519.19,933.68
32532.52,634.95
32545.86,474.22
32559.19,480.96
32572.52,421.96
32585.86,298.67
32599.19,218.65
32612.52,172.23
32625.86,110.51
32639.19,41.7
32652.52,-12.59
32665.85,-58.23
32679.19,-104.89
32692.52,-149.34
32705.85,-187.63
32719.18,-221.82
32732.52,-253.84
32745.86,-282.69
32759.18,-307.89
32772.51,-330.08
32785.85,-349.88
32799.18,-367.05
32812.51,-381.53
32825.85,-393.23
32839.18,-402.56
32852.52,-409.78
32865.85,-415.28
32879.18,-419.16
32892.51,-420.8
32905.85,-420.33
32919.18,-418.3
32932.51,-415.0
32945.84,-410.23
32959.18,-404.05
32972.51,-396.66
32985.84,-388.27
32999.18,-378.8
33012.51,-380.0
33025.84,-441.91
33039.17,-606.11
33052.51,-785.69
33065.84,-829.23
33079.18,-735.92
33092.51,-628.52
33105.84,-558.89
33119.17,-497.7
33132.51,-438.77
33145.84,-410.69
33159.17,-416.1
33172.51,-428.25
33185.84,-446.61
33199.17,-482.4
33212.5,-488.44
33225.84,-413.59
33239.17,-304.23
33252.51,-228.19
33265.83,-174.21
33279.17,-109.82
33292.51,-42.38
33305.83,13.85
33319.17,63.48
33332.51,113.05
33345.83,159.97
33359.17,201.38
33372.5,239.45
33385.83,275.59
33399.17,308.7
33412.5,337.83
33425.83,363.66
33439.17,387.34
33452.5,408.88
33465.83,427.83
33479.16,444.16
33492.5,458.0
33505.83,469.61
33519.16,479.03
33532.5,486.75
33545.83,492.66
33559.16,496.28
33572.5,498.13
33585.83,498.44
33599.16,497.28
33612.5,494.53
33625.83,490.47
33639.16,485.11
33652.5,478.56
33665.83,470.8
33679.16,462.06
33692.5,452.31
33705.83,441.67
33719.16,430.19
33732.5,417.94
33745.82,405.03
33759.16,391.38
33772.49,376.98
33785.82,362.31
33799.16,347.64
33812.49,332.55
33825.83,316.66
33839.16,300.48
33852.49,284.27
33865.83,267.89
33879.16,251.33
33892.49,234.67
33905.82,218.03
33919.16,201.38
33932.49,184.77
33945.82,168.38
33959.15,152.2
33972.49,136.16
33985.82,119.94
33999.16,103.95
34012.49,88.47
34025.82,73.42
34039.16,58.4
34052.49,43.23
34065.82,38.42
34079.16,110.39
34092.49,355.76
34105.82,692.44
34119.15,846.19
34132.48,730.68
34145.82,554.46
34159.15,463.6
34172.48,400.82
34185.82,307.45
34199.15,212.08
34212.48,139.2
34225.81,73.31
34239.15,3.94
34252.48,-60.98
34265.82,-117.48
34279.14,-169.76
34292.48,-219.58
34305.82,-265.1
34319.14,-305.89
34332.48,-343.1
34345.82,-377.02
34359.15,-407.33
34372.48,-434.22
34385.81,-457.97
34399.14,-478.7
34412.48,-496.47
34425.81,-511.52
34439.14,-523.91
34452.48,-533.78
34465.81,-541.2
34479.14,-546.44
34492.48,-549.52
34505.81,-550.53
34519.14,-549.59
34532.48,-546.67
34545.8,-542.19
34559.14,-536.69
34572.48,-529.59
34585.8,-520.67
34599.14,-510.45
34612.47,-499.31
34625.8,-487.03
34639.14,-473.66
34652.47,-459.41
34665.8,-444.34
34679.14,-428.58
34692.47,-412.09
34705.8,-395.16
34719.14,-377.83
34732.47,-359.91
34745.8,-341.16
34759.13,-322.13
34772.47,-303.28
34785.8,-284.44
34799.13,-265.47
34812.47,-246.52
34825.8,-227.25
34839.13,-207.28
34852.46,-187.55
34865.8,-168.69
34879.14,-150.08
34892.47,-131.05
34905.8,-112.53
34919.13,-94.86
34932.46,-77.3
34945.8,-59.41
34959.13,-42.04
34972.46,-25.25
34985.8,-8.95
34999.13,7.13
35012.46,22.65
35025.79,37.57
35039.13,52.0
35052.46,66.04
35065.8,79.45
35079.13,74.69
35092.46,8.03
35105.8,-112.03
35119.13,-190.03
35132.46,-181.9
35145.8,-144.67
35159.12,-114.04
35172.46,-73.23
35185.79,-17.18
35199.13,30.54
35212.46,54.16
35225.79,75.68
35239.12,117.58
35252.46,162.1
35265.79,190.41
35279.12,210.77
35292.45,233.85
35305.79,260.84
35319.12,275.99
35332.45,265.1
35345.79,254.46
35359.12,275.48
35372.46,315.84
35385.79,349.11
35399.12,363.47
35412.45,360.39
35425.79,350.25
35439.12,342.61
35452.45,342.06
35465.79,348.72
35479.12,360.03
35492.45,373.17
35505.78,389.2
35519.12,405.3
35532.45,405.17
35545.78,378.31
35559.11,345.33
35572.45,329.8
35585.78,327.31
35599.11,328.63
35612.44,333.66
35625.78,332.42
35639.12,312.67
35652.44,288.0
35665.78,278.59
35679.11,275.48
35692.45,260.48
35705.78,236.39
35719.11,217.14
35732.44,208.17
35745.78,207.39
35759.12,212.06
35772.44,222.11
35785.78,233.17
35799.11,231.06
35812.44,206.23
35825.78,168.75
35839.11,136.77
35852.44,117.97
35865.78,110.33
35879.1,109.66
35892.44,97.9
35905.78,58.19
35919.1,4.94
35932.44,-18.81
35945.77,-17.39
35959.11,-47.76
35972.44,-35.32
35985.77,59.75
35999.11,13.49
36012.44,-197.21
36025.77,-252.09
36039.1,-59.09
36052.44,105.31
36065.77,46.34
36079.1,-80.54
36092.44,-71.48
36105.77,-0.01
36119.1,-18.64
36132.44,-97.98
36145.76,-143.15
36159.1,-135.56
36172.44,-93.06
36185.76,-45.85
36199.1,-14.83
36212.43,7.52
36225.76,15.76
36239.1,-7.37
36252.43,-50.81
36265.76,-86.89
36279.1,-105.99
36292.43,-116.67
36305.76,-128.38
36319.1,-143.0
36332.43,-157.87
36345.76,-175.09
36359.09,-192.62
36372.43,-198.35
36385.76,-186.32
36399.09,-164.14
36412.43,-148.23
36425.76,-157.48
36439.09,-185.49
36452.42,-191.01
36465.76,-161.91
36479.09,-142.58
36492.43,-149.39
36505.76,-147.29
36519.09,-133.76
36532.42,-138.49
36545.76,-153.13
36559.09,-151.79
36572.42,-146.0
36585.76,-149.75
36599.09,-139.06
36612.42,-108.61
36625.75,-98.67
36639.09,-121.09
36652.42,-146.2
36665.75,-160.4
36679.09,-161.84
36692.42,-157.84
36705.76,-166.02
36719.08,-171.77
36732.42,-155.81
36745.76,-136.87
36759.08,-122.77
36772.41,-99.7
36785.75,-79.35
36799.08,-75.92
36812.41,-72.82
36825.75,-60.04
36839.08,-50.1
36852.41,-48.46
36865.75,-51.42
36879.08,-52.63
36892.41,-47.92
36905.75,-46.69
36919.08,-53.55
36932.41,-59.15
36945.75,-63.18
36959.08,-66.46
36972.41,-57.5
36985.74,-31.8
36999.07,-5.4
37012.41,-0.02
37025.75,-12.81
37039.07,-22.55
37052.41,-26.24
37065.75,-25.93
37079.08,-14.14
37092.41,7.78
37105.74,37.86
37119.07,70.35
37132.41,85.67
37145.74,77.98
37159.07,57.31
37172.41,35.2
37185.74,29.2
37199.07,43.59
37212.41,59.62
37225.74,66.93
37239.07,67.96
37252.4,57.77
37265.74,33.74
37279.07,13.01
37292.4,8.76
37305.74,13.13
37319.07,26.54
37332.4,54.89
37345.73,80.52
37359.07,89.04
37372.4,82.99
37385.73,57.48
37399.07,25.9
37412.4,22.62
37425.73,37.87
37439.07,38.49
37452.4,32.84
37465.73,39.49
37479.07,55.93
37492.4,71.89
37505.73,71.43
37519.07,59.32
37532.39,63.05
37545.73,78.05
37559.06,79.55
37572.39,74.14
37585.73,74.11
37599.06,71.37
37612.4,60.42
37625.73,49.74
37639.06,46.79
37652.39,46.2
37665.73,61.11
37679.06,60.58
37692.39,-58.82
37705.73,-178.14
37719.06,-48.93
37732.39,149.25
37745.73,58.68
37759.06,-131.9
37772.39,9.22
37785.72,298.04
37799.05,290.77
37812.39,143.55
37825.73,162.16
37839.05,193.64
37852.39,75.58
37865.73,-58.32
37879.06,-92.4
37892.39,-62.93
37905.72,-17.63
37919.05,33.44
37932.39,76.8
37945.72,90.54
37959.05,75.5
37972.39,53.91
37985.72,32.49
37999.05,7.79
38012.39,-11.03
38025.72,-17.84
38039.05,-24.66
38052.38,-38.34
38065.71,-38.58
38079.05,-15.36
38092.39,4.42
38105.72,0.37
38119.05,-17.27
38132.38,-31.05
38145.72,-41.36
38159.05,-58.5
38172.38,-65.73
38185.72,-49.78
38199.05,-39.7
38212.38,-44.68
38225.71,-44.73
38239.05,-45.99
38252.38,-54.44
38265.71,-57.97
38279.05,-53.39
38292.38,-38.98
38305.71,-21.76
38319.04,-16.96
38332.37,-12.0
38345.71,5.23
38359.04,16.26
38372.38,21.34
38385.71,27.24
38399.04,2.27
38412.37,-51.03
38425.71,-72.38
38439.04,-49.91
38452.37,-29.19
38465.71,-26.61
38479.04,-29.28
38492.37,-32.75
38505.71,-28.5
38519.04,-4.42
38532.37,24.89
38545.7,31.1
38559.04,14.95
38572.37,0.34
38585.71,-4.22
38599.04,-3.97
38612.37,4.71
38625.7,24.74
38639.04,36.91
38652.37,16.14
38665.71,-29.15
38679.04,-64.25
38692.37,-69.59
38705.7,-54.48
38719.04,-35.96
38732.37,-11.83
38745.7,21.22
38759.03,44.73
38772.37,48.39
38785.7,42.78
38799.03,36.68
38812.37,34.14
38825.7,37.96
38839.03,46.1
38852.37,50.23
38865.69,40.15
38879.03,19.81
38892.37,1.01
38905.7,-20.65
38919.03,-46.97
38932.37,-53.76
38945.69,-34.5
38959.03,-21.53
38972.36,-28.13
38985.69,-38.59
38999.03,-50.18
39012.36,-56.26
39025.69,-39.59
39039.03,-13.59
39052.36,-1.53
39065.69,2.26
39079.02,7.39
39092.36,7.52
39105.69,-2.75
39119.02,-14.9
39132.35,-15.03
39145.69,-5.75
39159.02,-2.77
39172.35,-3.99
39185.69,9.32
39199.02,35.49
39212.36,56.98
39225.69,69.17
39239.02,68.72
39252.35,50.48
39265.69,26.5
39279.02,10.47
39292.35,5.7
39305.69,15.07
39319.02,31.39
39332.35,42.36
39345.68,50.8
